,author,contribution
6233,j_newton_terrill,0.00322631449932
8951,mazo_de_la_roche,0.00322575142028
5312,harry_thurston_peck,0.00322411157604
10417,roy_franklin_barton,0.00322403254741
4593,george_hamilton,0.00322177035265
8194,louis_raemaekers,0.00322146411668
10444,rufus_p_rufus_phillips_williams,0.00322128630224
7517,joseph_g_joseph_green_butler,0.00322081213042
3527,ernest_robertson_punshon,0.00322001196546
10823,sir_john_alexander_hammerton,0.00321960694369
9706,petroleum_v_nasby,0.00321954767221
9016,mikhail_iurevich_lermontov,0.00321890556453
3303,elizabeth_whitney_williams,0.0032180461281
9761,phrenological_journal,0.00321762134917
6087,j_c_jens_christian_aaberg,0.00321680142705
8013,leslie_burton_blades,0.00321550733311
3073,edward_tompkins_mclaughlin,0.00321516158282
10512,s_o_susag,0.00321468741099
10039,rheta_childe_dorr,0.00321457874662
12487,william_t_savage,0.00321456886804
3530,ernest_thompson_seton,0.00321388724604
10517,s_r_sylvester_rosa_koehler,0.00321336368131
5663,henry_w_henry_william_lucy,0.00321190165151
7618,joslyn_gray,0.00321136820821
3671,f_a_frances_alice_forbes,0.00321133857247
2311,cyril_james_humphries_davenport,0.00321013338575
12230,william_h_varnum,0.00320824657702
8508,margaret_williamson,0.00320798973395
12206,william_george_archer,0.00320797985537
4918,gordon_hall_gerould,0.00320641903977
12203,william_gardner,0.00320554972476
2145,clarence_day,0.00320441368809
2787,edgar_albert_guest,0.00320230955061
6556,james_morrison_heady,0.00320184525736
3930,francis_amasa_walker,0.00320150938565
140,a_woodward,0.00319994857006
8117,lisle_march_phillipps,0.00319981026994
12609,yukio_ozaki,0.00319775552536
866,arabella_b_arabella_burton_buckley,0.00319620458835
6193,j_jules_massenet,0.00319619470977
2090,christopher_columbus_andrews,0.00319441656542
9306,ned_lang,0.00319397202933
2594,dorothy_miller_richardson_odle,0.00319085039814
4301,fridericus_taber_cooper,0.00319045525495
2564,donald_e_donald_edward_keyhoe,0.00319040586205
4050,frank_dobie,0.00318939824692
4996,guillermo_a_guillermo_antonio_sherwell,0.00318936861118
5300,harry_luman_russell,0.00318763985973
2226,colonel_house,0.00318649394449
9151,mrs_c_n_williamson,0.00318636552295
7350,john_south_shedlock,0.00318635564437
2057,chas_a_charles_alfred_tyrrell,0.00318633588721
4124,frank_worthington,0.00318627661573
6974,john_david_barry,0.00318325377034
9506,owen_davis,0.00318153489747
7006,john_esten_cooke,0.00318089278979
6386,james_braidwood,0.00318035934648
3373,elwyn_a_elwyn_allen_smith,0.00317996420329
4268,frederick_swainson,0.00317992468898
8471,margaret_e_margaret_elizabeth_sangster,0.00317987529608
7761,katherine_abbott_sanborn,0.00317963821016
3456,emperor_of_rome_marcus_aurelius,0.0031790850097
8493,margaret_sanger,0.00317896646674
10024,renee_richmond_huntley_ormsbee,0.00317877877373
761,anna_vivanti,0.00317793909445
11054,t_s_thomas_sigismund_stribling,0.00317780079434
7866,l_p_louis_pope_gratacap,0.00317660548619
6098,j_d_jirah_dewey_buck,0.00317534102799
787,annie_alexander_hector,0.00317506442776
11761,w_p_shervill,0.00317438280576
4311,friedrich_maximilian_klinger,0.00317419511274
5698,herbert_d_herbert_dickinson_ward,0.00317376045523
1597,carley_dawson,0.00317218976106
2412,david_allen_anderson,0.00317198231088
11789,w_w_william_wiehe_collins,0.00317173534639
1204,belle_k_belle_kendrick_abbott,0.00317146862474
8793,mary_l_lewes,0.00317093518144
1308,berton_l_maxfield,0.00317058943115
5049,h_c_hobart_chatfield_chatfieldtaylor,0.0031702239237
6373,james_barnes,0.00317021404512
3255,elizabeth_keckley,0.00316987817341
9628,paul_t_paul_thomas_gilbert,0.00316910764419
11104,theodore_clarke_smith,0.00316748755711
2206,clinton_w_clinton_wallace_gilbert,0.00316705289961
10108,richard_king_huskinson,0.0031664700634
8737,mary_ellen_chase,0.00316617370601
3482,erik_weisz,0.00316610455595
2142,clare_howard,0.00316305207482
4644,george_ludington_weed,0.00316305207482
8350,m_g_mary_greenway_mcclelland,0.00316295328902
2474,david_w_david_william_bone,0.00316278535317
5158,h_wilfrid_walker,0.00316274583885
1090,augustus_hopkins_strong,0.00316229142418
10671,sarah_anne_curzon,0.00316221239555
7055,john_gerardus_fagg,0.00316200494537
7072,john_h_john_henry_parker,0.00315876477123
11307,thomas_nash,0.00315698662688
4275,frederick_vining_fisher,0.00315698662688
4876,giles_edith_campbell_crane,0.00315505042525
2816,edith_ballinger_price,0.00315500103235
5606,henry_oyen,0.00315494176088
10673,sarah_bell_hackley,0.00315299568067
10416,roy_eliot_stokes,0.00315183000827
5556,henry_james_obrien_bedfordjones,0.00315178061537
22,a_b_andrew_barton_paterson,0.00315177073679
5389,helen_nicolay,0.00315168182957
10452,rupert_van_wert,0.00315149413656
360,alexander_falconer_murison,0.00315133607928
4755,george_w_t_george_william_thomson_omond,0.0031512274149
9907,r_robert_peter,0.00315112862911
4469,george_ainslie_hight,0.00315109899337
84,a_j_adoniram_judson_gordon,0.00315107923621
5141,h_stanley_herbert_stanley_redgrove,0.00315078287882
10184,robert_benchley,0.00315058530722
11713,w_h_william_henry_holmes,0.00315047664284
11353,thomas_troward,0.00314978514226
6742,jennie_hall,0.00314977526368
8922,max_marcin,0.00314940975624
1811,charles_gardner,0.00314909364168
10548,samuel_a_swiggett,0.00314750319035
3618,eugene_wood,0.00314685120409
10445,rufus_rockwell_wilson,0.00314673266113
9046,milton_c_milton_cooper_work,0.0031466042396
7206,john_mackie,0.00314517184554
5436,henry_a_lytton,0.0031449940311
2102,christopher_wilson,0.00314488536673
11561,victor_rousseau_emanuel,0.00314430253052
949,arthur_elson,0.00314373945148
4226,frederick_george_smith,0.00314291952936
3779,felix_de_salamanca,0.00314244535754
3850,floyd_dell,0.00314146737814
4325,frona_eunice_wait,0.00314029182716
3873,frances_bowyer_vaux,0.00313986704823
7059,john_gould_fletcher,0.0031389582189
1606,caroline_c_leighton,0.00313803951098
1278,bernard_fresenborg,0.00313737764614
1519,c_schweigger,0.00313731837466
7141,john_joseph_mcguire,0.00313668614556
10067,richard_carlile,0.0031359847664
8836,mary_t_mary_theresa_waggaman,0.00313533278014
5890,hugh_piper,0.00313477957968
6324,jacob_feis,0.0031327248351
5040,h_c_g_handley_carr_glyn_moule,0.00313233957049
1668,cecil_smith,0.00313148013405
432,alfred_bishop_mason,0.00313113438376
2331,d_g_daniel_garrison_brinton,0.00313085778353
9025,mildred_cable,0.0031299489542
12345,william_l_william_le_roy_stidger,0.00312950441811
3473,episcopal_diocese_of_connecticut_episcopal_church_diocese_of_connecticut,0.00312933648225
12284,william_henry_st_john_hope,0.00312918830356
774,anne_isabella_thackeray,0.00312812141695
3161,eleanor_luisa_haverfield,0.00312794360251
1294,bert_joseph_griswold,0.00312763736654
7627,juanita_savage,0.00312669890147
8205,louisa_morgan,0.00312665938715
5343,hector_macquarrie,0.00312661987283
8512,margareta_more,0.00312640254408
2167,clarke_venable,0.00312596788657
6781,jessie_margaret_edmondston_saxby,0.00312581970787
5301,harry_lyman_koopman,0.00312444658529
4205,frederick_albion_ober,0.00312427864944
5908,humphry_davy,0.00312405144211
2864,edmund_dulac,0.00312310309845
307,albert_keim,0.00312300431266
234,agatha_mary_clarissa_miller_christie,0.00312294504118
12588,woodrow_wilson,0.0031227869839
7462,josef_hofmann,0.00312228317634
3364,elsie_de_wolfe_mendl,0.00312212511906
2079,christian_brothers_brothers_of_the_christian_schools,0.00312138422558
3948,francis_channing_woodworth,0.00311993207436
4479,george_augustus_sala,0.00311848980173
3602,eugene_g_eugene_gladstone_oneill,0.00311663262874
4639,george_lillie_craik,0.00311555586355
1915,charles_mclean_andrews,0.00311491375587
2171,claude_bragden,0.00311426176961
11830,walter_a_walter_augustus_clark,0.00311417286239
2469,david_starr_jordan,0.00311360978335
11443,traveling_engineers_association,0.00311352087613
12505,william_thompson,0.00311283925413
3448,emma_warburton,0.00311217738929
12535,william_winstanley,0.00311214775355
8000,leonid_nikolaevich_andreev,0.00311020167334
8625,marshall_mather,0.00311015228045
5594,henry_milner_rideout,0.00310943114413
9484,osip_shubin,0.00310865073633
10744,seth_curtis_beach,0.00310851243621
6560,james_napier,0.00310770239268
5486,henry_charles_moore,0.0031076925141
2276,cornlis_de_witt_willcox,0.00310733688523
1866,charles_john_cutcliffe_wright_hyne,0.00310727761375
9439,oliver_george_ready,0.00310656635601
1869,charles_john_griffiths,0.00310582546253
7886,lady_florence_dixie,0.00310433379699
1617,caroline_louise_marshall,0.00310410658966
11628,w_c_coup,0.00310407695392
5407,henri_bergson,0.00310370156789
1545,calvin_coolidge,0.00310321751749
11441,toyokichi_iyenaga,0.00310263468128
9159,mrs_elizabeth_caroline_gray,0.00310242723111
5996,isaac_hermann,0.0031019431807
3877,frances_browne_arthur,0.00310162706615
10945,stphane_leduc,0.00310066884392
7579,joseph_walker,0.00310041200085
202,adelaide_hoodless,0.00309976001459
5619,henry_ridgely_evans,0.00309810041319
9798,poul_william_anderson,0.00309807077745
8344,m_f_michael_ferrebee_sadler,0.00309798187024
5503,henry_duff_traill,0.00309774478432
3339,elliott_graeme,0.00309726073392
4081,frank_lascelles_jardine,0.00309703352658
5254,harrington_strong,0.00309701376942
5688,herbert_a_shearer,0.00309635190458
3280,elizabeth_schoffen,0.00309611481867
12459,william_s_hart,0.00309461327455
7298,john_r_john_russell_bartlett,0.00309459351739
10006,reformed_presbytery_of_north_america_steelites_reformed_presbyterian_church,0.00309406995267
9411,octavius_frank_walton,0.0030938131096
8574,marie_saltus,0.00309362541658
7111,john_hinchman_stokes,0.00309250913707
5946,igor_stravinsky,0.00309124467887
3263,elizabeth_m_duffield,0.00309039512102
11237,thomas_george_tucker,0.00308984192055
1608,caroline_cowles_richards,0.00308960483464
12546,william_young,0.0030880143833
199,adelaide_a_adelaide_anne_procter,0.00308740191136
2981,edward_hooker_dewey,0.00308713518971
8710,mary_e_bradley_lane,0.00308612757458
11600,vladimir_nosek,0.00308564352417
5494,henry_curties,0.00308556449553
7289,john_proffatt,0.00308540643826
12536,william_winter,0.00308375671545
6525,james_m_james_macdonald_oxley,0.00308368756539
1275,bernard_edward_joseph_capes,0.00308311460776
738,anna_hanson_dorsey,0.00308308497203
4284,frederick_william_moorman,0.0030818797853
4327,fullerton_leonard_wald,0.0030818303924
6993,john_drinkwater,0.00308060544852
11585,virginia_stephen,0.00308001273373
9332,new_york_public_library,0.00307979540498
4165,fred_w_frederick_william_burgess,0.00307954844049
6546,james_mcneill_whistler,0.0030783728895
290,albert_edward_wildred_gleichen,0.00307828398228
11513,v_m_masten,0.00307738503153
6881,john_b_alden,0.00307520186541
8698,mary_caroline_crawford,0.00307504380814
1119,b_f_de_costa,0.00307224817008
10796,sidonie_matzner_gruenberg,0.00307176411967
8648,martin_hunter,0.00307169496961
5680,henry_william_carless_davis,0.00307128006927
8751,mary_g_mary_greene_ware,0.00306925496042
6247,j_r_james_russell_miller,0.00306920556753
7983,leon_h_leon_henry_vincent,0.00306461202796
6859,john_alexander_hammerton,0.00306390077022
12282,william_henry_ruffner,0.0030630314552
5489,henry_churchill_king,0.0030629820623
5052,h_clay_henry_clay_trumbull,0.00306135209665
964,arthur_helps,0.00306076926045
2328,d_douglas_ogilvie,0.00306073962471
3240,elizabeth_elizabeth_speakman_oneill,0.00305925783775
3945,francis_buckley,0.00305862560865
11930,warren_ives_bradley,0.00305846755137
12361,william_lindsey,0.00305833912984
5892,hugh_s_hugh_stuart_fullerton,0.00305560276326
2633,dunstan_gale,0.00305501992705
4239,frederick_lucas,0.00305477296256
9559,parley_p_parley_parker_pratt,0.00305452599807
8662,mary_a_roe,0.00305308372543
4760,george_washington,0.00305135497398
12460,william_s_thomas,0.00305116728097
12388,william_meade_dame,0.00305088080215
3733,f_w_h_frederic_william_henry_myers,0.0030500806372
5778,hjalmar_h_boyesen,0.00304953731531
9689,peter_fisher,0.0030493496223
12544,william_y_w_ripley,0.00304824322137
7484,joseph_butler,0.00304766038517
3071,edward_t_curnick,0.00304723560624
10956,sun_tzu,0.00304576369786
1749,charles_d_charles_david_stewart,0.00304436093954
2878,edmund_lee,0.00304403494641
9999,rebecca_harding_davis,0.00304315575282
3555,esaias_tegner,0.00304278036679
2555,don_carlos_janes,0.00304257291661
9951,ralph_marlow,0.00304226668064
2524,desmond_byrne,0.0030414566371
131,a_stone,0.00304129857983
8472,margaret_e_margaret_ernestine_burton,0.00303982667145
8591,marion_i_marion_isabel_newbigin,0.00303872027052
11987,wilhelm_ruland,0.00303848318461
10582,samuel_greene_wheeler_sgw_benjamin,0.00303842391313
9920,r_w_beers,0.00303652722583
8635,martha_mccullochwilliams,0.00303641856145
6184,j_john_benwell,0.0030359048753
2416,david_brewster,0.00303426503107
3203,eliza_chester,0.00303297093713
2796,edgar_franklin_stearns,0.00303289190849
7062,john_graham_bower,0.0030320127149
6633,james_w_steele,0.00303130145716
11876,walter_kellogg_towers,0.00303029384203
1330,bill_clinton,0.00303017529907
4280,frederick_whishaw,0.00302990857742
10725,seba_smith,0.00302975052014
4605,george_henry_calvert,0.00302942452701
5928,i_windslow_ayer,0.00302931586263
1955,charles_ross_jackson,0.00302911829104
9026,mildred_du,0.00302879229791
3977,francis_hotoman,0.00302827861176
2543,dio_lewis,0.00302722160373
191,adam_s_adam_samuel_bonnion,0.00302683633913
12385,william_mcfee,0.00302528540211
4198,frederic_w_macdonald,0.00302501868046
5069,h_g_harry_george_proctor,0.00302445560141
10392,rose_e_rose_emmet_young,0.00302412960828
12612,z_f_zachariah_frederick_smith,0.00302302320736
1202,bede_jarrett,0.00302165996336
2942,edward_dicey,0.00302121542727
6619,james_t_james_thomas_nichols,0.00302110676289
12037,william_apes,0.00302088943414
4010,francis_thompson,0.00302082028408
7075,john_h_john_hill_aughey,0.00301927922564
4032,frank_bacon,0.00301812343182
6060,j_allan_dunn,0.0030180345246
1933,charles_paschal_telesphore_chiniquy,0.00301748132414
7690,justin_r_loomis,0.00301523888654
7907,latta_griswold,0.00301380649248
4153,frdric_bastiat,0.00301343110645
5341,hector_charles_cameron,0.00301109976164
12382,william_mason,0.0030097068819
5120,h_n_horatio_nelson_crellin,0.00300923271007
5079,h_h_hector_hugh_munr,0.00300879805257
10627,samuel_r_samuel_roberts_wells,0.0030083436379
5401,heman_white_chaplin,0.00300524176387
11381,thompson_gordon_bates,0.00300481698494
4079,frank_justus_miller,0.00300397730566
9874,r_j_broadbent,0.00300286102616
11265,thomas_hope_floyd,0.0030005494385
11321,thomas_perkins,0.00299724999288
11677,w_g_puddefoot,0.00299663752094
4027,frank_andrew_munsey,0.00299579784166
10101,richard_holt_hutton,0.0029956792987
1937,charles_pierce_burton,0.00299525451978
5819,horace_porter,0.00299498779812
6229,j_middleton_john_middleton_murry,0.00299411848311
3907,frances_melville_perry,0.00299320965377
12247,william_hardy,0.00299191555983
8441,marcel_dupont,0.00299161920244
9473,oscar_douglas_skelton,0.0029902757156
5602,henry_noel_brailsford,0.00298990032957
1035,arthur_wellesley,0.00298988057241
8455,marcus_roberts_phipps_dorman,0.00298960397218
12205,william_garrott_brown,0.00298951506496
11582,virginia_brooks,0.00298897174308
2677,e_e_byrum,0.00298887295728
3320,ellen_clacy,0.00298819133528
7538,joseph_laing_waugh,0.00298682809128
11634,w_c_william_crary_brownell,0.00298559326881
2188,clement_bailhache,0.00298431893203
4753,george_w_orton,0.00298419051049
3853,forbes_robinson,0.00298391391026
10218,robert_erskine_childers,0.00298259018058
3678,f_b_frank_bigelow_tarbell,0.00298171098699
9329,new_york_central_railroad_company,0.00298032798583
11824,wallace_w_atwood,0.0029797550282
2970,edward_godfrey,0.00297825348409
11380,thompson_buchanan,0.00297795712669
8803,mary_marvin_heaton_vorse,0.0029770779331
7587,josephine_culpeper,0.00297592213927
12599,yako_li,0.00297549736035
11350,thomas_theodore_martin,0.00297475646687
8792,mary_l_day,0.00297461816675
8921,max_farrand,0.00297345249434
818,annie_vivanti_chartres,0.00297245475779
515,alice_caldwell_hegan,0.00297061734197
2139,clara_reeve,0.00296987644849
11750,w_lucas_william_lucas_collins,0.00296914543359
4504,george_c_george_cochrane_hazelton,0.00296898737631
4499,george_bruce_malleson,0.00296885895478
1906,charles_m_snyder,0.00296885895478
8753,mary_gaunt,0.0029687996833
1874,charles_k_charles_kellogg_field,0.00296767352521
2608,douglas_cockerell,0.00296762413231
2085,christine_chaundler,0.00296712032475
3579,ethel_hume_bennett,0.00296601392382
11989,wilhelmina_heimburg,0.00296512485164
11191,thomas_charles_bridges,0.00296449262254
5081,h_h_henry_haven_windsor,0.00296344549309
5225,harold_spender,0.00296311949996
2786,edgar_a_edgar_albert_guest,0.00296287253547
8420,magdeleine_legendre_paz,0.0029624675137
2694,e_ezra_meeker,0.0029617364988
7940,lawrence_johnstone_burpee,0.00296144014141
2426,david_dunham,0.00296137099135
2424,david_drummond_bone,0.00295993859729
4056,frank_fowler,0.00295907916086
8998,michael_sage,0.00295835802454
377,alexander_lange_kjelland,0.0029576961597
8028,levi_l_levi_leonard_conant,0.0029574491952
1231,benjamin_f_benjamin_franklin_taylor,0.00295725162361
1255,benjamin_taylor,0.00295693550906
10646,samuel_w_samuel_william_johnson,0.00295659963735
5877,hugh_blair_grigsby,0.0029562835228
10772,shirley_watkins_steinman,0.00295562165796
2449,david_low_dodge,0.00295510797181
5869,hubert_douglas_henderson,0.00295491040022
1444,c_creighton_mandell,0.00295486100732
4624,george_jackson,0.00295391266367
5305,harry_quilter,0.00295377436355
8657,marvin_dana,0.0029535076419
6297,j_william_lloyd,0.00295293468427
7487,joseph_carey,0.00295273711268
12387,william_mcombie,0.0029521443979
2390,daniel_kirkwood,0.00295152204738
2214,clovis_gillham_chappell,0.00295028722491
4579,george_goodchild,0.00295017856053
6647,jan_christian_smuts,0.00294968463155
3910,frances_moore,0.00294779782282
12334,william_johnston,0.00294605919279
12058,william_basil_worsfold,0.00294484412749
12288,william_henry_withrow,0.00294406371969
728,anna_cogswell_tyler,0.00294395505531
8262,lucy_s_furman,0.00294247326836
4039,frank_bellew,0.00294208800375
9749,philippe_de_massa,0.0029416731034
8459,margaret_arndt,0.00294092233134
4508,george_chalmers,0.00293922321563
4400,g_waldo_george_waldo_browne,0.00293784021447
12318,william_j_william_james_jackman,0.00293776118583
10100,richard_henry_tawney,0.00293620037024
12310,william_ingraham_russell,0.00293618061308
1943,charles_raymond_barrett,0.00293593364858
12237,william_h_william_henry_holmes,0.00293521251227
1046,asa_mahan,0.00293504457641
6700,jean_finot,0.00293483712624
4524,george_d_wol,0.0029347580976
11507,v_a_farquharson,0.00293421477571
10437,rudolph_eric_raspe,0.0029331478891
123,a_s_alexander_sutherland_neill,0.00293300958899
4286,frederick_william_robinson,0.00293268359586
5971,irene_elliott_benson,0.00293181428084
9629,paul_thorne,0.00292935451449
5757,heywood_broun,0.00292931500018
3949,francis_clement_kelley,0.00292889022125
6082,j_c_f_joseph_colin_frances_johnson,0.00292861362102
1826,charles_h_charles_henry_snow,0.00292820859925
5980,irving_craddock,0.00292792212044
11983,wilhelm_ostwald,0.00292708244116
9050,minerva_brace_norton,0.00292699353394
5273,harry_coghill,0.0029265292407
2389,daniel_j_macdonald,0.0029258476187
5753,hester_chapone,0.00292546235409
1635,casper_almore,0.0029237533598
7243,john_mollard,0.00292372372406
10552,samuel_alexander_white,0.00292356566678
11998,will_levinrew,0.00292238023722
3367,elsie_dunn_wellman_metcalfe,0.0029221925442
5435,henry_a_hering,0.00292186655107
5292,harry_john_wilmotbuxton,0.00292161958658
3058,edward_samuel_corwin,0.00292145165072
4460,george_a_miller,0.0029208786931
7698,k_langloh_katie_langloh_parker,0.00292064160719
9077,mme_jeannelouisehenriette_campan,0.00292063172861
2216,clutha_n_clutha_nantes_mackenzie,0.00292021682826
5050,h_c_w_bishop,0.00292016743536
2508,delton_thomas_howard,0.0029201476782
11063,t_w_e_holdsworth,0.00291904127727
166,abraam_abraamovich_gulbat,0.00291838929101
6427,james_edward_austenleigh,0.00291837941243
11226,thomas_forsyth_hunt,0.00291816208368
6128,j_g_greenhough,0.00291724337576
4028,frank_arthur_swinnerton,0.00291704580417
5786,holworthy_hall,0.00291628515353
8700,mary_catherine_crowley,0.00291619624631
2643,dykeman_waldron_baily,0.00291436870907
11116,theodore_martin,0.00291342036541
2180,clayton_h_clayton_holt_ernst,0.00291337097251
6737,jeffery_e_jeffery,0.00291227445017
7767,katherine_h_shute,0.0029117212497
9200,mrs_margracia_loudon,0.00291159282817
746,anna_m_anna_mary_galbraith,0.00291023946274
1499,c_m_charles_mcclellan_stevans,0.00290833289686
51,a_eric_bayly,0.00290771054634
4338,g_b_george_brenton_laurie,0.00290712771013
3916,frances_ridley_havergal,0.00290551750164
5532,henry_harland,0.00290541871584
3756,fanny_e_coe,0.0029042234077
10655,samuel_woodworth_cozzens,0.00290324542831
8029,levi_oscar_kuhns,0.00290317627825
4370,g_j_george_john_younghusband,0.00290285028512
8746,mary_findlater,0.0029028107708
10866,sophie_sgur,0.00290228720607
5875,hugh_arnold,0.00290195133436
10569,samuel_e_samuel_edward_lowe,0.00290135861958
8813,mary_p_wells_smith,0.00290064736184
1684,charles_a_charles_albert_curtis,0.00290041027593
4447,geoffroi_de_villehardouin,0.00290016331144
5789,homer_b_hulbert,0.00289989658978
10493,s_g_green,0.00289950144659
4041,frank_bertram_wade,0.00289938290364
8269,luella_agnes_owen,0.0028984740743
11610,w_a_william_alexander_clouston,0.00289793075242
10748,sewell_peaslee_wright,0.00289751585207
8881,matthew_white,0.00289675520143
1386,british_government,0.00289473997117
9562,pat_obrien,0.00289358417734
2370,dandyacharya_tantiyaciriyar,0.00289251729074
3195,elise_whitlock_rose,0.00289210239039
6384,james_bowker,0.00289009703871
6189,j_john_wilkinson,0.00288980068131
1564,captain_gronow,0.00288870415897
6853,john_albee,0.00288865476607
3135,effie_price_gladding,0.00288667905012
3944,francis_brett_young,0.00288637281415
498,alfred_william_pollard,0.00288576034221
545,alice_ruth_moore_dunbar_nelson,0.00288486139146
4636,george_laing_miller,0.00288370559763
12533,william_wilson_hunter,0.00288369571905
10750,shakespeare_spurious_and_doubtful_works,0.00288353766177
9099,montague_rhodes_james,0.0028827473754
8264,lucy_sprague_mitchell,0.00288251028948
6864,john_ambrose_fleming,0.00288069263082
3356,elmer_ellsworth_burns,0.00287957635131
3673,f_a_fred_arthur_mckenzie,0.00287955659415
971,arthur_j_burks,0.00287911205806
218,adolph_carl,0.00287654362734
9109,morgan_scott,0.00287629666284
5961,interborough_rapid_transit_company_interborough_rapid_transit_company,0.00287574346238
7165,john_lancaster_spalding,0.0028755854051
5544,henry_howarth_bashford,0.00287557552652
9781,pindare,0.00287542734783
1263,benjamin_wood,0.00287444936844
10441,rufus_estes,0.00287425179684
8929,max_simon_sdfeld,0.00287323430313
3366,elsie_dunn_wellman,0.00287229583806
3633,eva_lecomte,0.00287188093771
5613,henry_putnam_stearns,0.00287188093771
4330,fyodor_dostoyevsky,0.00287138700872
10410,rounsevelle_wildman,0.00287097210838
1571,carboni_raffaell,0.00287070538672
10237,robert_granville_campbell,0.00286913469255
9662,percy_dearmer,0.00286861112782
7245,john_moody,0.00286842343481
5513,henry_f_henry_frey_lutz,0.00286768254133
1288,bernarr_macfadden,0.00286724788382
2660,e_bruce_holmes,0.00286698116217
3054,edward_s_edward_singleton_holden,0.00286641808313
2600,dorothy_stimson,0.00286609209
10977,susannah_minifie_gunning,0.00286535119652
5231,harold_wellman_fairbanks,0.00286505483913
2,a_a_arthur_alger_crozier,0.00286407685973
7805,kenyon_l_kenyon_leech_butterfield,0.0028633162091
8132,lois_bates,0.00286293094449
8650,martin_j_martin_jerome_scott,0.00286240737976
7821,knight_of_elvas,0.00286008591353
11676,w_g_aitchison_william_george_aitchison__robertson,0.00285982907046
4747,george_w_george_washington_crile,0.0028598093133
8245,lucy_abbot_throop,0.00285807068327
1659,catherine_parr_traill,0.00285768541866
4688,george_pope_morris,0.00285753723996
10905,stephen_coleridge,0.00285731003263
6674,janet_mckenzie_hill,0.00285725076115
6203,j_l_john_lancaster_spalding,0.00285710258246
5433,henry_a_henry_augustus_shute,0.00285690501086
5100,h_kincaid_murray,0.00285511698793
6559,james_mqueen,0.00285448475883
8873,matthew_digby_wyatt,0.00285322030063
1553,camille_saintsans,0.00285312151483
4361,g_h_george_henry_gerberding,0.00285245964999
9578,paul_adam,0.00285057284126
8764,mary_hallock,0.00284989121926
2036,charlotte_eliza_lawson_cowan_riddell,0.00284956522613
174,absalom_martin,0.00284800441054
5393,helen_rowland,0.0028471449741
3614,eugene_stock,0.00284664116654
11243,thomas_h_burgoyne,0.00284647323068
12443,william_r_william_robert_shepherd,0.00284599905886
5731,hereward_carington,0.00284577185152
1047,asenath_carver_coolidge,0.00284515937958
931,arthur_chapman,0.00284499144372
11347,thomas_t_harman,0.00284113879764
10500,s_j_samuel_james_arnold,0.0028408621974
4256,frederick_ross,0.00284011142535
10422,roy_rolfe_gilson,0.00283776032337
7099,john_henry_goldfrap,0.00283720712291
3109,edwin_holt_hughes,0.00283537958566
9194,mrs_lionel_marks,0.00283380889149
10117,richard_lynch_garner,0.00283354216983
8823,mary_rosetta_parkman,0.00283290006215
2199,clifford_donald_simak,0.00283251479754
5461,henry_bibb,0.00283172451117
2885,edmund_venables,0.00283152693957
2909,edward_alexander_powell,0.00283145778951
1833,charles_hanson_towne,0.00282943268067
12133,william_davenport_hulbert,0.00282909680896
5422,henrietta_latham_dwight,0.00282818797963
10559,samuel_charles_hill,0.00282692352142
11726,w_hale_william_hale_white,0.00282681485705
7862,l_n_lorenzo_niles_fowler,0.00282545161305
2346,d_mortimore,0.00282539234157
8554,marianne_erodore,0.00282535282725
2134,clara_m_s_lowe,0.0028249379269
11059,t_thomas_rev_perkins,0.00282474035531
5324,hastings_rashdall,0.0028241575191
9817,queen_marie,0.00282306099676
6925,john_c_lester,0.00282212253168
1176,basil_c_thomson,0.00282132236673
8777,mary_hitchcock,0.00282130260957
3978,francis_huber,0.00281853660725
9603,paul_gerhardt,0.00281808219258
405,alexander_taylor_innes,0.00281800316394
1310,bertram_lenox_putnam_weale,0.00281796364962
1361,bott_contact,0.0028179241353
5106,h_l_horace_leonard_gold,0.00281695603449
2267,cornelia_stratton_parker,0.00281692639875
6979,john_de_morgan,0.00281579036209
4321,fritz_august_voigt,0.00281575084777
1215,ben_ionson,0.00281540509748
11283,thomas_kyd,0.00281504946861
5222,harold_p_harold_phillips_manly,0.0028140319749
8330,m_d_wellcome,0.00281395294626
4326,fulgence_marion,0.00281370598177
7997,leonard_trelawney_hobhouse,0.00281129560832
5718,herbert_n_herbert_newton_gasson,0.00280952734255
7322,john_roussel,0.00280888523486
8709,mary_e_blain,0.00280875681333
879,archibald_lampman,0.00280800604127
12431,william_pitt_lennox,0.00280762077666
1359,boris_pilnjak,0.00280740344791
6635,james_weir,0.00280700830472
12603,yolanda_murphy,0.00280665267585
7971,lemuel_ely_quigg,0.00280601056817
314,albert_reville,0.00280504246736
5428,henry_a_castle,0.00280473623138
2450,david_lyall,0.0028034125017
10910,stephen_elliott_kramer,0.00280298772277
7950,leander_s_leander_sylvester_keyser,0.00280289881556
2038,charlotte_elizabeth_l_riddell,0.0028013676357
10682,sarah_ellen_blackwell,0.00280129848564
3831,florence_kimball_russel,0.00280086382814
2195,cleo_garis,0.00280074528518
1397,bryan_waller_procter,0.00280009329892
8666,mary_agnes_fitzgibbon,0.00279988584874
6192,j_joseph_wells,0.00279957961277
4295,frederika_macdonald,0.00279904616947
5405,henny_kindermann,0.00279838430463
3738,fahsien_faxian,0.00279799904002
7608,josiah_edward_spurr,0.00279748535387
10251,robert_heywood,0.00279646786016
3229,elizabeth_cabot_cary_agassiz,0.00279631968147
5593,henry_melvill_gwatkin,0.00279618138135
